year,month,EWMA,PermID,Currency
2011.0,7.0,48.51571428571429,8589934200.0,
2011.0,8.0,41.998281573498964,8589934200.0,
2011.0,9.0,38.28965314188917,8589934200.0,
2011.0,10.0,38.92653654558002,8589934200.0,
2011.0,11.0,38.50603674492875,8589934200.0,
2011.0,12.0,39.150226697618,8589934200.0,
2012.0,1.0,40.410194945987485,8589934200.0,
2012.0,2.0,44.32061062949554,8589934200.0,
2012.0,3.0,46.81153403588952,8589934200.0,
2012.0,4.0,45.82453999868557,8589934200.0,
2012.0,5.0,43.93515697284673,8589934200.0,
2012.0,6.0,43.18371081736299,8589934200.0,
2012.0,7.0,45.307114613246426,8589934200.0,
2012.0,8.0,47.7147912160626,8589934200.0,
2012.0,9.0,50.545231986228636,8589934200.0,
2012.0,10.0,52.96287027465134,8589934200.0,
2012.0,11.0,53.11893632801517,8589934200.0,
2012.0,12.0,54.17417807178832,8589934200.0,
2013.0,1.0,57.0268672042396,8589934200.0,
2013.0,2.0,61.262187641236125,8589934200.0,
2013.0,3.0,64.45484534299588,8589934200.0,
2013.0,4.0,65.16908950845368,8589934200.0,
2013.0,5.0,67.5512117048646,8589934200.0,
2013.0,6.0,66.70060580173224,8589934200.0,
2013.0,7.0,67.9970420699377,8589934200.0,
2013.0,8.0,69.74397560645473,8589934200.0,
2013.0,9.0,69.91722589975627,8589934200.0,
2013.0,10.0,72.02817817513336,8589934200.0,
2013.0,11.0,75.36408909378031,8589934200.0,
2013.0,12.0,77.66398899347654,8589934200.0,
2014.0,1.0,81.5105659271009,8589934200.0,
2014.0,2.0,84.36278296421455,8589934200.0,
2014.0,3.0,86.72782005381117,8589934200.0,
2014.0,4.0,87.68016002696103,8589934200.0,
2014.0,5.0,88.13883001349386,8589934200.0,
2014.0,6.0,89.56020448045183,8589934200.0,
2014.0,7.0,90.53553702284171,8589934200.0,
2014.0,8.0,90.42967327332522,8589934200.0,
2014.0,9.0,91.21483663666403,8589934200.0,
2014.0,10.0,91.04654875311446,8589934200.0,
2014.0,11.0,92.74952437655801,8589934200.0,
2014.0,12.0,95.44713060933225,8589934200.0,
2015.0,1.0,96.44481530466624,8589934200.0,
2015.0,2.0,98.84865765233324,8589934200.0,
2015.0,3.0,102.71523791707583,8589934200.0,
2015.0,4.0,103.20261895853793,8589934200.0,
2015.0,5.0,102.93288842663738,8589934200.0,
2015.0,6.0,104.23787278474727,8589934200.0,
2015.0,7.0,105.0319798706345,8589934200.0,
2015.0,8.0,103.11360898293628,8589934200.0,
2015.0,9.0,98.78180449146815,8589934200.0,
2015.0,10.0,95.17044770027952,8589934200.0,
2015.0,11.0,93.12927146918739,8589934200.0,
